lam,ratio,cp_total,cu_total,R_total,c_total,cp_off,cu_off,R_off,c_off,cp_def,cu_def,R_def,c_def
6395.314742640107,1.0,0.2990980218743126,0.38870585221410914,0.5750447584511215,0.7694713629100747,0.2387914680819651,0.18101543794046032,0.6090981649538834,1.319177362985518,0.3648565507659778,0.40603994308297253,0.5856567302888909,0.8985730516946233
8348.687880390582,1.0,0.2981069957118517,0.4384653961001872,0.5745341973354204,0.6798871663836744,0.23865021851394969,0.21075738624366977,0.6096656326772693,1.1323456926820645,0.3645951740873415,0.4569422597561585,0.5856501039782062,0.7979020681560579
10898.695706007875,1.0,0.2971382066174581,0.4973760905232641,0.5735884031928159,0.5974115207364594,0.23853812037128308,0.24734753414749863,0.6101769074483812,0.9643844689756951,0.3643183891194982,0.5164916487549788,0.5851187177228749,0.7053713065791102
14227.57321796025,1.0,0.29623905340048956,0.5669763855961268,0.5721931072640599,0.5224892269349449,0.23845872430428414,0.29229996929645213,0.6106135552042156,0.8158014004525538,0.3640686586767409,0.5859945969529842,0.5840365126017784,0.6212833029004038
18573.216936484812,1.0,0.295456463685178,0.6493558517109934,0.5703806777102168,0.4549993087868187,0.23841517214394492,0.34750278768520465,0.6109606321675112,0.6860813224897641,0.3638846906756198,0.6673615656518375,0.5824395773453939,0.5452586864516235
24246.18605611949,1.0,0.2948267276049409,0.7475055895175533,0.5682319324459411,0.39441407761943914,0.23840902505804135,0.4153837637942198,0.611209493288845,0.5739488295843663,0.36379255839621427,0.7634926986332401,0.5804255361220346,0.4764846593129894
31651.896398902696,1.0,0.2943673759254878,0.8657521077506407,0.5658654360112506,0.3400134672386767,0.23843905963342832,0.4991579922593887,0.6113599346688064,0.47768254406617383,0.36380057481296746,0.8787122136660004,0.5781364225362738,0.4140156118863832
41319.593247698205,1.0,0.2940744955090555,1.0102441509005207,0.5634168678889415,0.2910925000129134,0.2385006866840582,0.6031647415093517,0.6114206355872637,0.3954154980731087,0.3638997542450554,1.0192172123989345,0.5757308433427031,0.35703847012997697
53940.17358828521,1.0,0.29392619391781805,1.1894833845485422,0.5610156016662695,0.2471040770606267,0.23858639277560684,0.7332916355454586,0.6114074819884942,0.3253635814325558,0.3640689500741663,1.1935479172690389,0.5733556765507023,0.30503086202621316
70415.56070730239,1.0,0.2938900449346942,1.414930809225333,0.5587661793044538,0.20770630126825593,0.23868706723121225,0.8974868515433734,0.6113403170473628,0.26595048921413317,0.36428190406089317,1.4131345752494788,0.5711261201061071,0.25778288242404784
91923.1596763094,1.0,0.29393115197439035,1.7017590434777754,0.5567390077869036,0.17272195678990027,0.23879364878678797,1.106377134946736,0.6112393117762623,0.21583386102631644,0.36451344086497683,1.6930061468941433,0.5691175408439317,0.21530544442126492
120000.0,1.0,0.2940182396647677,2.0698423565881265,0.5549701430396964,0.1420486148275657,0.2388984801384254,1.3740342308030504,0.6111220896412205,0.17386646910448647,0.36474331592306974,2.052753525790202,0.5673673774354058,0.1776849053432573
