side,feature,beta,se,run,window,window_mid,first_season,last_season,lam,label,sign_convention
O,orb,0.38635763762363007,0.08737556505979625,lam_x3,2000-2002,2001.0,2000,2002,21341.4,ORB (offense),D flipped: positive = good on both sides
O,drb,0.05895819427636827,0.05635246335964622,lam_x3,2000-2002,2001.0,2000,2002,21341.4,DRB (offense),D flipped: positive = good on both sides
O,ast,0.3701598182240867,0.04684664954345324,lam_x3,2000-2002,2001.0,2000,2002,21341.4,AST (offense),D flipped: positive = good on both sides
O,tov,-1.0405684257819572,0.12089412519543093,lam_x3,2000-2002,2001.0,2000,2002,21341.4,TOV (offense),D flipped: positive = good on both sides
O,stl,0.378171194206293,0.15821779145843803,lam_x3,2000-2002,2001.0,2000,2002,21341.4,STL (offense),D flipped: positive = good on both sides
O,blk,-0.13145961652435664,0.10023524454261273,lam_x3,2000-2002,2001.0,2000,2002,21341.4,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.3260411317270123,0.059248451029053975,lam_x3,2000-2002,2001.0,2000,2002,21341.4,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.35236498366725955,0.1974384131733063,lam_x3,2000-2002,2001.0,2000,2002,21341.4,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.01742991182202539,0.11682537493079441,lam_x3,2000-2002,2001.0,2000,2002,21341.4,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.13232047858257417,0.066493199090305,lam_x3,2000-2002,2001.0,2000,2002,21341.4,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.3504804476725506,0.05727160677572042,lam_x3,2000-2002,2001.0,2000,2002,21341.4,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.1921780799869664,0.0656177830300722,lam_x3,2000-2002,2001.0,2000,2002,21341.4,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.12013585851355664,0.14330480313162589,lam_x3,2000-2002,2001.0,2000,2002,21341.4,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.18935577181357688,0.09062512452814268,lam_x3,2000-2002,2001.0,2000,2002,21341.4,ORB (defense),D flipped: positive = good on both sides
D,drb,0.5794347034107091,0.05778287603020625,lam_x3,2000-2002,2001.0,2000,2002,21341.4,DRB (defense),D flipped: positive = good on both sides
D,ast,0.04439304652157622,0.04846408522465162,lam_x3,2000-2002,2001.0,2000,2002,21341.4,AST (defense),D flipped: positive = good on both sides
D,tov,-0.47460648985177156,0.12677037530135582,lam_x3,2000-2002,2001.0,2000,2002,21341.4,TOV (defense),D flipped: positive = good on both sides
D,stl,1.5920118307619044,0.16572670176499435,lam_x3,2000-2002,2001.0,2000,2002,21341.4,STL (defense),D flipped: positive = good on both sides
D,blk,0.8920519513386536,0.10367490876012882,lam_x3,2000-2002,2001.0,2000,2002,21341.4,BLK (defense),D flipped: positive = good on both sides
D,pf,0.03355317166034488,0.06151222921538277,lam_x3,2000-2002,2001.0,2000,2002,21341.4,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.2237646159670952,0.24378651556767708,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.03642737035283306,0.14502295416688882,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.7317245924761844,0.08426386280099622,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.3964289475604561,0.07340535132151535,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6129038094780757,0.08365262957995416,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.22823899810600412,0.18752170883734237,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.40177240141102843,0.11359425782250299,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,ORB (offense),D flipped: positive = good on both sides
O,drb,0.045554833940763144,0.06923817873613719,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,DRB (offense),D flipped: positive = good on both sides
O,ast,0.34512695149354083,0.06045822459316668,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,AST (offense),D flipped: positive = good on both sides
O,tov,-0.9614129420575139,0.16830093147937533,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,TOV (offense),D flipped: positive = good on both sides
O,stl,0.7252578481806267,0.2173479726817125,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,STL (offense),D flipped: positive = good on both sides
O,blk,-0.12842765225980055,0.12804075190268732,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.40526287374042713,0.07904283875489419,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.19892126486883702,0.2659853046777658,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.06688437366413459,0.15807853160539756,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.12091974123594786,0.0925103251582974,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.3327603990299657,0.08096022306366188,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.22648293278059256,0.09223575164713033,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.2637521571929871,0.20795038725478782,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.06588335529983406,0.12470657912895794,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,ORB (defense),D flipped: positive = good on both sides
D,drb,0.44985583249301064,0.07481736856815081,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,DRB (defense),D flipped: positive = good on both sides
D,ast,0.0588804386002482,0.06593771220365069,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,AST (defense),D flipped: positive = good on both sides
D,tov,-0.44525658536592105,0.18767565945848624,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,TOV (defense),D flipped: positive = good on both sides
D,stl,1.4513078481067496,0.24173789664802817,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,STL (defense),D flipped: positive = good on both sides
D,blk,1.0297165361056049,0.13999188427318177,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,BLK (defense),D flipped: positive = good on both sides
D,pf,0.07629301933683576,0.0869673887096579,lam_div3,2000-2002,2001.0,2000,2002,2371.2666666666664,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.2719766692012637,0.21103740868522466,gt_half,2000-2002,2001.0,2000,2002,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.0674353662725174,0.12530897069258282,gt_half,2000-2002,2001.0,2000,2002,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.7767884142830064,0.0715647798907081,gt_half,2000-2002,2001.0,2000,2002,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.433403632665717,0.061776905326887926,gt_half,2000-2002,2001.0,2000,2002,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.618672736894526,0.07053749735257003,gt_half,2000-2002,2001.0,2000,2002,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.19761472236126543,0.1553261845315062,gt_half,2000-2002,2001.0,2000,2002,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.3712988999505601,0.09697994237602309,gt_half,2000-2002,2001.0,2000,2002,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.059568186922997444,0.060999335915245624,gt_half,2000-2002,2001.0,2000,2002,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.36713983423340807,0.051834392326487747,gt_half,2000-2002,2001.0,2000,2002,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-1.024583751914368,0.1380059613513059,gt_half,2000-2002,2001.0,2000,2002,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.5096421234655537,0.1792707587331943,gt_half,2000-2002,2001.0,2000,2002,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.13824771017443788,0.11022339098378331,gt_half,2000-2002,2001.0,2000,2002,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.35062069505868465,0.0666601145921019,gt_half,2000-2002,2001.0,2000,2002,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.2973392654253254,0.22365093508398365,gt_half,2000-2002,2001.0,2000,2002,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.03470308584997186,0.1327969691233382,gt_half,2000-2002,2001.0,2000,2002,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.1351734869686978,0.07632097412543427,gt_half,2000-2002,2001.0,2000,2002,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.35697078574964036,0.06621712252966472,gt_half,2000-2002,2001.0,2000,2002,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.2118766047120766,0.075401535410353,gt_half,2000-2002,2001.0,2000,2002,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.18893638753300207,0.1674453204916258,gt_half,2000-2002,2001.0,2000,2002,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.1431778332378103,0.10322014192207633,gt_half,2000-2002,2001.0,2000,2002,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.5190960868855462,0.06388502274976916,gt_half,2000-2002,2001.0,2000,2002,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.06073771009652151,0.05498427799220623,gt_half,2000-2002,2001.0,2000,2002,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.47411806214284846,0.14932150965614105,gt_half,2000-2002,2001.0,2000,2002,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.542839336708798,0.19337639198181195,gt_half,2000-2002,2001.0,2000,2002,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.9617808841450443,0.11672066011333972,gt_half,2000-2002,2001.0,2000,2002,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,0.05530627571827266,0.071137599028254,gt_half,2000-2002,2001.0,2000,2002,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.2707616873685699,0.21271303430151883,gt_zero,2000-2002,2001.0,2000,2002,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.07226248464910273,0.12635367133537348,gt_zero,2000-2002,2001.0,2000,2002,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.7902466753547299,0.07197112012698795,gt_zero,2000-2002,2001.0,2000,2002,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.4539043870595395,0.062066913189681786,gt_zero,2000-2002,2001.0,2000,2002,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6143634817908747,0.07073933101658543,gt_zero,2000-2002,2001.0,2000,2002,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.15876636169352332,0.15554909379427995,gt_zero,2000-2002,2001.0,2000,2002,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.3525347893864328,0.09740179258160529,gt_zero,2000-2002,2001.0,2000,2002,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.0660478077016536,0.061244458839548,gt_zero,2000-2002,2001.0,2000,2002,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.37317237826285266,0.052024432085313606,gt_zero,2000-2002,2001.0,2000,2002,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-1.03833118772176,0.13833642356344694,gt_zero,2000-2002,2001.0,2000,2002,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.49713040053188,0.17929200807406798,gt_zero,2000-2002,2001.0,2000,2002,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.1471954521312414,0.11045166273367842,gt_zero,2000-2002,2001.0,2000,2002,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.3456336086480605,0.06715339245178738,gt_zero,2000-2002,2001.0,2000,2002,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.3040115688114303,0.2254284547515076,gt_zero,2000-2002,2001.0,2000,2002,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.040288349271134116,0.13390793936204937,gt_zero,2000-2002,2001.0,2000,2002,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.14346076489035453,0.07678452204006324,gt_zero,2000-2002,2001.0,2000,2002,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.36758610048875506,0.06655710959630853,gt_zero,2000-2002,2001.0,2000,2002,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.20791033531514286,0.07562070464926891,gt_zero,2000-2002,2001.0,2000,2002,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.18780093464389913,0.167747704005882,gt_zero,2000-2002,2001.0,2000,2002,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.16505838587929778,0.10365653742501896,gt_zero,2000-2002,2001.0,2000,2002,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.5310583195138738,0.0641226124034651,gt_zero,2000-2002,2001.0,2000,2002,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.06867416512548721,0.05518177469276556,gt_zero,2000-2002,2001.0,2000,2002,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4935214522474189,0.1497074566817636,gt_zero,2000-2002,2001.0,2000,2002,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.5674077767043344,0.1933968709499739,gt_zero,2000-2002,2001.0,2000,2002,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.9585492410124423,0.11694562523076577,gt_zero,2000-2002,2001.0,2000,2002,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,0.05427947664735405,0.07164962049445693,gt_zero,2000-2002,2001.0,2000,2002,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.2869775287113714,0.20959038189493076,margin_bins,2000-2002,2001.0,2000,2002,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.07660325592190441,0.12443134167091754,margin_bins,2000-2002,2001.0,2000,2002,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.7760458748405937,0.07123349904267003,margin_bins,2000-2002,2001.0,2000,2002,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.4202100602421618,0.06153431091350093,margin_bins,2000-2002,2001.0,2000,2002,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6289285708346196,0.0703982134300197,margin_bins,2000-2002,2001.0,2000,2002,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.23681551370538223,0.15516972132064755,margin_bins,2000-2002,2001.0,2000,2002,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.3774451889168352,0.09662591881813251,margin_bins,2000-2002,2001.0,2000,2002,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.06741409602168075,0.06083852121546635,margin_bins,2000-2002,2001.0,2000,2002,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.36142149738718987,0.05168903423955846,margin_bins,2000-2002,2001.0,2000,2002,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.9993968776316066,0.1377376363390913,margin_bins,2000-2002,2001.0,2000,2002,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.5314706732023851,0.17930775666387502,margin_bins,2000-2002,2001.0,2000,2002,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.09648405448586825,0.11009392755013626,margin_bins,2000-2002,2001.0,2000,2002,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.38383240259452844,0.06632730030463527,margin_bins,2000-2002,2001.0,2000,2002,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.30756870240343054,0.22215067946781059,margin_bins,2000-2002,2001.0,2000,2002,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.019762937855789864,0.13188619761414594,margin_bins,2000-2002,2001.0,2000,2002,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.11693763252262168,0.07595018867877011,margin_bins,2000-2002,2001.0,2000,2002,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.35052740420300177,0.06593493955543005,margin_bins,2000-2002,2001.0,2000,2002,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.21710559218348202,0.07525896841093181,margin_bins,2000-2002,2001.0,2000,2002,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.1903124298076464,0.167241062055522,margin_bins,2000-2002,2001.0,2000,2002,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.12054636638455163,0.10286721641311969,margin_bins,2000-2002,2001.0,2000,2002,7113.8,ORB (defense),D flipped: positive = good on both sides
